gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
350570647	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Astrangia poculata (YPM IZ 029421)		http://creativecommons.org/publicdomain/zero/1.0/	2024-09-30T17:07:06.000Z		http://collections.peabody.yale.edu/search/Record/YPM-IZ-029421	Yale Peabody Museum				0	YPM	IZ		YPM	PreservedSpecimen			"{ ""irn"": ""504078"", ""solr_long_lat"": ""-70.6250,41.5333"", ""original_num"": ""GM 153"" }"	urn:uuid:a34d8286-a23e-47d2-be6a-99080f02bf54	YPM IZ 029421		R/V Dolphin		10														70% alc.	in collection			|			GM 153	Gray Museum; IZ number 29421; lot count 10; original catalog number GM 153; accn=IZA.07830					Astrangia poculata|Astrangia danae										1963-09-04				1963	9	4											North America; Atlantic Ocean; Vineyard Sound; USA; Massachusetts; Barnstable County; Falmouth	North America	Atlantic Ocean; Vineyard Sound			USA		Massachusetts	Barnstable County	Falmouth	Falmouth Harbor. Substrate: gravel bottom													41.5333	-70.6250	WGS84	1851													physical resource	Systematic Ecology Program MBL	radius inferred 2024-01-04 from provided coordinates																																					Astrangia poculata							Animalia; Cnidaria; Anthozoa; Zoantharia; Scleractinia; Faviina; Faviicae; Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata			Species		(Ellis & Solander, 1786)	stony corals; zoanthids; stony corals and anemones; cnidarians; animals	ICZN			Animals and Plants: Invertebrates - Other
350570646	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Astrangia poculata (YPM IZ 029420)		http://creativecommons.org/publicdomain/zero/1.0/	2024-09-30T17:07:06.000Z		http://collections.peabody.yale.edu/search/Record/YPM-IZ-029420	Yale Peabody Museum				0	YPM	IZ		YPM	PreservedSpecimen			"{ ""irn"": ""504077"", ""solr_long_lat"": ""-70.8044,41.4700"", ""original_num"": ""GM 152"" }"	urn:uuid:d48d07ba-f037-43b5-93eb-e82b4cf7e732	YPM IZ 029420		R/V A.E. Verrill		1														70% alc.	in collection			|Det. by: Johanna M. Reinhart			GM 152	Gray Museum; IZ number 29420; lot count 1; original catalog number GM 152; accn=IZA.07830					Astrangia poculata|Astrangia danae										1967-09-18				1967	9	18											North America; Atlantic Ocean; Buzzards Bay; USA; Massachusetts; Dukes County	North America	Atlantic Ocean; Buzzards Bay			USA		Massachusetts	Dukes County		Naushon Island. Substrate: Mud						14	14	46-46 ft					41.4700	-70.8044	WGS84	1851													physical resource	Systematic Ecology Program MBL	radius inferred 2024-01-04 from provided coordinates																																					Astrangia poculata							Animalia; Cnidaria; Anthozoa; Zoantharia; Scleractinia; Faviina; Faviicae; Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata			Species		(Ellis & Solander, 1786)	stony corals; zoanthids; stony corals and anemones; cnidarians; animals	ICZN			Animals and Plants: Invertebrates - Other
350570644	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Astrangia poculata (YPM IZ 029419)		http://creativecommons.org/publicdomain/zero/1.0/	2024-09-24T18:48:02.000Z		http://collections.peabody.yale.edu/search/Record/YPM-IZ-029419	Yale Peabody Museum				0	YPM	IZ		YPM	PreservedSpecimen			"{ ""irn"": ""504076"", ""solr_long_lat"": ""-70.6750,41.5750"", ""original_num"": ""GM 151"" }"	urn:uuid:6a1c7c79-268c-4e88-918b-acfb621c4eac	YPM IZ 029419		R/V Nereis		1														70% alc.	in collection			|			GM 151	Gray Museum; IZ number 29419; lot count 1; original catalog number GM 151; accn=IZA.07830					Astrangia poculata|Astrangia danae										1963-10-25				1963	10	25											North America; Atlantic Ocean; Buzzards Bay; USA; Massachusetts; Barnstable County; Falmouth	North America	Atlantic Ocean; Buzzards Bay			USA		Massachusetts	Barnstable County	Falmouth	off Hamlin Point. Substrate: agrillaceous medium to coarse-grained sand						13	13	42-44 ft					41.5750	-70.6750	WGS84	1851													physical resource	Systematic Ecology Program MBL	radius inferred 2024-01-04 from provided coordinates																																					Astrangia poculata							Animalia; Cnidaria; Anthozoa; Zoantharia; Scleractinia; Faviina; Faviicae; Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata			Species		(Ellis & Solander, 1786)	stony corals; zoanthids; stony corals and anemones; cnidarians; animals	ICZN			Animals and Plants: Invertebrates - Other
350570642	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Astrangia poculata (YPM IZ 029418)		http://creativecommons.org/publicdomain/zero/1.0/	2024-09-24T18:48:02.000Z		http://collections.peabody.yale.edu/search/Record/YPM-IZ-029418	Yale Peabody Museum				0	YPM	IZ		YPM	PreservedSpecimen			"{ ""irn"": ""504075"", ""solr_long_lat"": ""-70.6750,41.5750"", ""original_num"": ""GM 150"" }"	urn:uuid:736ba38b-4c7f-4864-abd2-2edfec01b096	YPM IZ 029418		R/V Nereis		2														70% alc.	in collection			|			GM 150	Gray Museum; IZ number 29418; lot count 2; original catalog number GM 150; accn=IZA.07830					Astrangia poculata|Astrangia danae										1963-10-25				1963	10	25											North America; Atlantic Ocean; Buzzards Bay; USA; Massachusetts; Barnstable County; Falmouth	North America	Atlantic Ocean; Buzzards Bay			USA		Massachusetts	Barnstable County	Falmouth	off Hamlin Point. Substrate: agrillaceous medium to coarse-grained sand						13	13	42-44 ft					41.5750	-70.6750	WGS84	1851													physical resource	Systematic Ecology Program MBL	radius inferred 2024-01-04 from provided coordinates																																					Astrangia poculata							Animalia; Cnidaria; Anthozoa; Zoantharia; Scleractinia; Faviina; Faviicae; Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata			Species		(Ellis & Solander, 1786)	stony corals; zoanthids; stony corals and anemones; cnidarians; animals	ICZN			Animals and Plants: Invertebrates - Other
350570538	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Astrangia danae (YPM IZ 023844)		http://creativecommons.org/publicdomain/zero/1.0/	2017-06-24T23:59:35.000Z		http://collections.peabody.yale.edu/search/Record/YPM-IZ-023844	Yale Peabody Museum				0	YPM	IZ		YPM	PreservedSpecimen			"{ ""irn"": ""501363"" }"	urn:uuid:1ac8cd98-b0e3-4052-9de3-2440d6afed57	YPM IZ 023844				15														70% alc.	in collection							IZ number 23844; lot count 15					Astrangia danae																																																																																																									Astrangia danae							Animalia; Cnidaria; Anthozoa; Zoantharia; Scleractinia; Faviina; Faviicae; Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				danae			Species		Milne-Edwards & Haime, 1849	stony corals; zoanthids; stony corals and anemones; cnidarians; animals	ICZN			Animals and Plants: Invertebrates - Other
3499442759				http://creativecommons.org/licenses/by-nc/4.0/	2022-02-13T17:06:30Z		https://www.inaturalist.org/observations/106648583	growingnativeinmd					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/106648583	106648583		growingnativeinmd																																							2022-02-12T16:06:07-05:00	16:06:07-05:00						Sat Feb 12 2022 16:06:07 GMT-0500 (EST)																US	Maryland				Fenwick Island, MD, US												38.43547	-75.0510555	EPSG:4326	4																																		236779502				growingnativeinmd		2022-02-13T02:11:53Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3467348384					2021-12-17 10:48:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/37d7abe3a-c7a8-4e87-acf9-070beb75a55b	USNM 1498945	SERCINVERT2256	SERC/MarineGEO Chesapeake BioBlitz Team		1														Biorepository; Ethanol - 95%		https://collections.nmnh.si.edu/media/?i=15390736																					2018-07-17		198	198	2018	7	17									VES028		North Atlantic Ocean, United States, Virginia, Accomack County	North Atlantic Ocean	North Atlantic Ocean			United States		Virginia	Accomack County		Gates Channel													37.593	-75.656																																								Paulay, Gustav, University of Florida (UNITED STATES)														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
3467333248					2021-12-17 10:48:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3d86b9450-f34d-4a71-88c2-21fa233f8e83	USNM 1498944	SERCINVERT2255	SERC/MarineGEO Chesapeake BioBlitz Team		1														Biorepository; Ethanol - 95%		https://collections.nmnh.si.edu/media/?i=15390734																					2018-07-17		198	198	2018	7	17									VES028		North Atlantic Ocean, United States, Virginia, Accomack County	North Atlantic Ocean	North Atlantic Ocean			United States		Virginia	Accomack County		Gates Channel													37.593	-75.656																																								Paulay, Gustav, University of Florida (UNITED STATES)														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
3467228682					2021-12-17 10:48:00					urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/39c5025db-7893-4470-a3af-ad388e350c7e	USNM 1498946	SERCINVERT2257	SERC/MarineGEO Chesapeake BioBlitz Team		1														Biorepository; Ethanol - 95%		https://collections.nmnh.si.edu/media/?i=15390738																					2018-07-17		198	198	2018	7	17									VES028		North Atlantic Ocean, United States, Virginia, Accomack County	North Atlantic Ocean	North Atlantic Ocean			United States		Virginia	Accomack County		Gates Channel													37.593	-75.656																																								Paulay, Gustav, University of Florida (UNITED STATES)														Astrangia poculata							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata					(Ellis & Solander)					
3466461291				http://creativecommons.org/licenses/by-nc/4.0/	2022-02-02T14:37:25Z		https://www.inaturalist.org/observations/106019299	Lin Wermager					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/106019299	106019299		Lin Wermager																																							2022-02-02T07:28:32-05:00	07:28:32-05:00						Wed Feb 02 2022 07:28:32 GMT-0500 (EST)																US	Florida				Anastasia Island, Saint Augustine, FL, US												29.7481966667	-81.2442633333	EPSG:4326	4																																		234915875				Lin Wermager		2022-02-02T14:29:06Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3466201416				http://creativecommons.org/licenses/by-nc/4.0/	2022-02-03T02:36:11Z		https://www.inaturalist.org/observations/106045129	Cameron Hartley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/106045129	106045129		Cameron Hartley																																							2022-01-23T15:36:00-05:00	15:36:00-05:00						2022/01/23 3:36 PM EST																US	Delaware				The Point, Cape Henlopen State Park, Sussex County, DE, USA												38.8005892887	-75.0960657507	EPSG:4326	645																																		235003016				Cameron Hartley		2022-02-03T00:07:14Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3466189891				http://creativecommons.org/licenses/by-nc/4.0/	2022-01-24T00:10:35Z		https://www.inaturalist.org/observations/105464636	Cole Tiemann					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/105464636	105464636		Cole Tiemann																																							2022-01-23T14:39:25-05:00	14:39:25-05:00						Sun Jan 23 2022 14:39:25 GMT-0500 (EST)																US	South Carolina				Huntington Beach State Park, Murrells Inlet, SC, US												33.5165333333	-79.0471028333	EPSG:4326	4																																		233183917				Cole Tiemann		2022-01-23T23:32:16Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3465995963				http://creativecommons.org/licenses/by-nc/4.0/	2022-02-03T02:35:50Z		https://www.inaturalist.org/observations/106044627	Cameron Hartley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/106044627	106044627		Cameron Hartley																																							2022-01-23T15:25:00-05:00	15:25:00-05:00						2022/01/23 3:25 PM EST																US	Delaware				The Point, Cape Henlopen State Park, Sussex County, DE, USA												38.8005892887	-75.0960657507	EPSG:4326	604																																		235001525				Cameron Hartley		2022-02-02T23:52:39Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3465975088				http://creativecommons.org/licenses/by-nc/4.0/	2022-01-25T03:27:30Z		https://www.inaturalist.org/observations/105510092	Cameron Harper					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/105510092	105510092		Cameron Harper																																							2022-01-24T11:33:00-05:00	11:33:00-05:00						2022/01/24 11:33 AM EST																US	South Carolina				1 14th Ave, Isle of Palms, SC 29451, USA												32.786886	-79.785866	EPSG:4326	192																																		233403511				joe_fish		2022-01-25T03:20:21Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3457169993				http://creativecommons.org/licenses/by-nc/4.0/	2022-01-28T06:37:25Z		https://www.inaturalist.org/observations/105125389	Cole Tiemann					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/105125389	105125389		Cole Tiemann																																							2022-01-17T18:37:18-05:00	18:37:18-05:00						Mon Jan 17 2022 18:37:18 GMT-0500 (EST)																US	North Carolina				Holden Beach, NC, US												33.9168839477	-78.2388180848	EPSG:4326	190																																		232108646				Cole Tiemann		2022-01-17T23:38:30Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3457027601				http://creativecommons.org/licenses/by-nc/4.0/	2022-01-15T22:45:36Z		https://www.inaturalist.org/observations/104994058	jwwinans					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/104994058	104994058		jwwinans																																							2022-01-14T16:01:55Z	16:01:55Z						Fri Jan 14 2022 16:01:55 GMT-0600 (CST)																US	Texas				San Luis Island, Surfside Beach, TX, US												28.9486880893	-95.2864824418	EPSG:4326	93																																		231719151				jwwinans		2022-01-15T21:50:35Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
3456969415				http://creativecommons.org/licenses/by-nc/4.0/	2022-01-08T04:20:41Z		https://www.inaturalist.org/observations/104536676	hazelsnail					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/104536676	104536676		hazelsnail																																							2022-01-07T15:43:50-05:00	15:43:50-05:00						2022-01-07 15:43:50																US	South Carolina				Hilton Head Island, SC 29928, USA												32.124208604	-80.7872936502	EPSG:4326	60																																		230272498				hazelsnail		2022-01-07T20:52:42Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
