gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1319980499																										http://n2t.net/ark:/65665/37ae607ac-c15d-4376-a9a0-7c6c05ec6af9										CC0_1_0			2021-07-19T12:15:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/37ae607ac-c15d-4376-a9a0-7c6c05ec6af9	USNM 87263		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide							82-124, 1 Block, Sacrificied 10 Feb 1982, Pre-Exposure, Az0oxanthellate													273	273				-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	NORTH_AMERICA	North Atlantic Ocean			US	Rhode Island			Narragansett Bay, Dutch Island, SE Point									41.4958	-71.4111				Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:39.195Z			7.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:39.195Z	2023-03-02T11:57:21.664Z	false										LC	
1319957860																										http://n2t.net/ark:/65665/379e5cbcc-a999-4b27-ac10-b23203820125										CC0_1_0			2021-10-15T15:50:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/379e5cbcc-a999-4b27-ac10-b23203820125	USNM 87280		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide							82-201, 2 Blocks, Sacrificied 24 Feb 1982, Two Weeks Exposure, Zooxanthellate													273	273				-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	NORTH_AMERICA	North Atlantic Ocean			US	Rhode Island			Narragansett Bay, Dutch Island, SE Point									41.4958	-71.4111				Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:37.516Z			7.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:37.516Z	2023-03-02T11:57:21.664Z	false										LC	
1319937993																										http://n2t.net/ark:/65665/379029625-1712-4adc-bdd5-4a131f8bdc8a										CC0_1_0			2021-07-08T14:56:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/379029625-1712-4adc-bdd5-4a131f8bdc8a	USNM 87248		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide							82-109, 1 Block, Sacrificied 10 Feb 1982, Pre-Exposure, Zooxanthellate													273	273				-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	NORTH_AMERICA	North Atlantic Ocean			US	Rhode Island			Narragansett Bay, Dutch Island, SE Point									41.4958	-71.4111				Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:49.171Z			7.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:49.171Z	2023-03-02T11:57:21.664Z	false										LC	
1319914031																										http://n2t.net/ark:/65665/377f334d1-9c76-462a-839e-06f2b9cc0d59										CC0_1_0			2019-04-01T11:10:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/377f334d1-9c76-462a-839e-06f2b9cc0d59	USNM 16352		L. Moser		2											PRESENT	Dry																		1887-04-18T00:00:00		108	108	1887	4	18	18 APR 1887								NOT REC.		North Atlantic Ocean, Gulf of Mexico, United States, Florida	NORTH_AMERICA	North Atlantic Ocean, Gulf of Mexico			US	Florida			Cape Romano, 4 Mile East Of									25.83	-81.67																																																		Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:43.700Z			5.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:43.700Z	2023-03-02T11:57:21.664Z	false										LC	
1319911957																										http://n2t.net/ark:/65665/377dc7295-c6ca-4c62-9349-ef1f77cb58a3										CC0_1_0			2019-03-18T11:06:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/377dc7295-c6ca-4c62-9349-ef1f77cb58a3	USNM 6944		H. Hemphill		10											PRESENT	Dry																				60	60				-- FEB 1884										North Atlantic Ocean, Gulf of Mexico, United States, Florida	NORTH_AMERICA	North Atlantic Ocean, Gulf of Mexico			US	Florida			Punta Rassa									26.47	-81.97				Decimal degrees							Getty Thesaurus of Geographic Names, May 2002		Charlotte Harbor																																					Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:49.340Z			3.0	1.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:49.340Z	2023-03-02T11:57:21.664Z	false										LC	
1319875146																										http://n2t.net/ark:/65665/3763b18b9-5836-41d3-b4e9-4fe24e8ba72b										CC0_1_0			2017-03-29T13:02:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3763b18b9-5836-41d3-b4e9-4fe24e8ba72b	USNM 99117		National Marine Fisheries Service		1											PRESENT	Dry																		1964-05-25T00:00:00		146	146	1964	5	25	25/05/1964 04:00								1541		North Atlantic Ocean, United States, Florida		North Atlantic Ocean			US	Florida			east of									28.0017	-80.0017				Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:51.543Z			66.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:51.543Z	2023-03-02T11:57:21.664Z	false										LC	
1319863390																										http://n2t.net/ark:/65665/375b475e7-b172-418a-a58b-73ab2e484646										CC0_1_0			2023-02-01T12:04:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/375b475e7-b172-418a-a58b-73ab2e484646	USNM 81095		T. Vaughan & Cummings		3											PRESENT	Dry																		1913-02-16T00:00:00		47	47	1913	2	16									GS 06338		United States, Virginia, Princess Anne County					US	Virginia	Princess Anne County		Shells picked up on Virginia Beach																																																												Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:53.843Z										false	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:53.843Z	2023-03-02T11:57:21.664Z	false										LC	
1319836073																										http://n2t.net/ark:/65665/3747f22f5-2fa0-4053-bcc7-888104551559										CC0_1_0			2019-03-08T12:31:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3747f22f5-2fa0-4053-bcc7-888104551559	USNM 81093		United States Fish Commission		5											PRESENT	Dry																									-- --- 1875								NOT REC.		North Atlantic Ocean, United States, Massachusetts		North Atlantic Ocean			US	Massachusetts			Off Martha's Vineyard																																																												Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:51.251Z								RECORDED_DATE_INVALID		false	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:51.251Z	2023-03-02T11:57:21.664Z	false										LC	
1319816507																										http://n2t.net/ark:/65665/373a19b68-b379-43d2-b1ff-c9155195b34f										CC0_1_0			2019-03-21T14:28:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/373a19b68-b379-43d2-b1ff-c9155195b34f	USNM 24823		United States Fish Commission		2											PRESENT	Dry																	USFC/FCBL406	1874-07-14T00:00:00		195	195	1874	7	14									406		North Atlantic Ocean, United States, New York	NORTH_AMERICA	North Atlantic Ocean			US	New York			Long Island Sound, Fishers Island Sound, North of Young's Rock									41.32	-71.98																																																		Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:27.948Z			18.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:27.948Z	2023-03-02T11:57:21.664Z	false										LC	
1319783658																										http://n2t.net/ark:/65665/372335a25-e4c2-4484-b9bb-75f2b78decfb										CC0_1_0			2021-10-15T15:54:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/372335a25-e4c2-4484-b9bb-75f2b78decfb	USNM 87287		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide							82-214, 2 Blocks, Sacrificied 10 Mar 1982, Four Weeks Exposure, Zooxanthellate													273	273				-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	NORTH_AMERICA	North Atlantic Ocean			US	Rhode Island			Narragansett Bay, Dutch Island, SE Point									41.4958	-71.4111				Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:32.950Z			7.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:32.950Z	2023-03-02T11:57:21.664Z	false										LC	
1319777557																										http://n2t.net/ark:/65665/371eb52c5-459d-40e7-b1b4-21cf51b6e73d										CC0_1_0			2017-06-07T15:27:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/371eb52c5-459d-40e7-b1b4-21cf51b6e73d	USNM 99116		National Marine Fisheries Service		6											PRESENT	Dry																		1964-05-22T00:00:00		143	143	1964	5	22	22/05/1964 23:00								1509		North Atlantic Ocean, United States, Florida	NORTH_AMERICA	North Atlantic Ocean			US	Florida			east of									29.835	-81.2317				Degrees Minutes Seconds							not verified																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:50.767Z			17.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:50.767Z	2023-03-02T11:57:21.664Z	false										LC	
1319721411																										http://n2t.net/ark:/65665/36f6ac302-63cd-4a9e-9bcf-02758a7d8493										CC0_1_0			2018-03-01T14:23:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/36f6ac302-63cd-4a9e-9bcf-02758a7d8493	USNM 80180		United States Fish Commission		3											PRESENT	Dry																	USFC/FCFH8595	1916-07-25T00:00:00		207	207	1916	7	25									8595		North Atlantic Ocean, United States	NORTH_AMERICA	North Atlantic Ocean			US				Chesapeake Bay, Cape Henry, NW of									36.9506	-76.0072				Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:37.743Z			22.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:37.743Z	2023-03-02T11:57:21.664Z	false										LC	
1319716577																										http://n2t.net/ark:/65665/36f339f2d-7148-480f-a39d-29fbfb325462										CC0_1_0			2021-10-15T15:17:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/36f339f2d-7148-480f-a39d-29fbfb325462	USNM 87334		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide							82-334, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate													273	273				-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	NORTH_AMERICA	North Atlantic Ocean			US	Rhode Island			Narragansett Bay, Dutch Island, SE Point									41.4958	-71.4111				Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:49.154Z			7.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:49.154Z	2023-03-02T11:57:21.664Z	false										LC	
1319660919																										http://n2t.net/ark:/65665/36cc0f2da-32ab-460d-9253-728f605b4a0d										CC0_1_0			2017-03-29T12:59:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/36cc0f2da-32ab-460d-9253-728f605b4a0d	USNM 79701		National Marine Fisheries Service		3											PRESENT	Dry																		1964-06-13T00:00:00		165	165	1964	6	13									1719		North Atlantic Ocean, United States, Florida		North Atlantic Ocean			US	Florida			Blake Plateau									29.1533	-80.215				Degrees Minutes Seconds							unknown, from legacy																									Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:52.074Z			54.0	0.0				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:52.074Z	2023-03-02T11:57:21.664Z	false										LC	
1319642865																										http://n2t.net/ark:/65665/36bf29d9b-2ce0-422a-8afb-7e0a1979c43d										CC0_1_0			2017-03-29T12:35:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/36bf29d9b-2ce0-422a-8afb-7e0a1979c43d	USNM 80863		H. Richards		1											PRESENT	Dry																									-- --- 1936										United States, North Carolina, Hyde County					US	North Carolina	Hyde County		Intracoastal Canal																																														Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:53:40.941Z								RECORDED_DATE_INVALID		false	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:53:40.941Z	2023-03-02T11:57:21.664Z	false										LC	
1319621066																										http://n2t.net/ark:/65665/36afbb730-ba92-448f-b5e1-59c390eacef4										CC0_1_0			2021-10-15T15:24:00Z																	urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/36afbb730-ba92-448f-b5e1-59c390eacef4	USNM 87342		E. Peters & H. Mccarty		1											PRESENT	Alcohol (Ethanol); Dry; Slide							82-342, 1 Block, Sacrificied 07 Apr 1982, Eight Weeks Exposure, Azooxanthellate													273	273				-- SEP 1981										North Atlantic Ocean, United States, Rhode Island	NORTH_AMERICA	North Atlantic Ocean			US	Rhode Island			Narragansett Bay, Dutch Island, SE Point									41.4958	-71.4111				Degrees Minutes Seconds							unknown, from legacy																									Peters, E. C.														Astrangia poculata (Ellis & Solander, 1786)							Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2023-03-02T12:52:48.671Z			7.5	2.5				GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		EML	2023-03-02T12:52:48.671Z	2023-03-02T11:57:21.664Z	false										LC	
