gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4029036242																										147608408										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-29T19:19:50Z			https://www.inaturalist.org/observations/147608408					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/147608408	147608408		Wayne Longbottom																																	2023-01-28T10:15:17-05:00	10:15:17-05:00						2023-01-28 10:15:17 AM EST																US	Delaware				Sussex County, DE, USA												38.7962944444	-75.0930416667	EPSG:4326																																			330382959				Wayne Longbottom		2023-01-29T12:49:26Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4028777788																										147608384										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-29T17:42:02Z			https://www.inaturalist.org/observations/147608384					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/147608384	147608384		Wayne Longbottom																																	2023-01-28T10:12:54-05:00	10:12:54-05:00						2023-01-28 10:12:54 AM EST																US	Delaware				Sussex County, DE, USA												38.7961	-75.0930027778	EPSG:4326																																			330382885				Wayne Longbottom		2023-01-29T12:48:57Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4022223043																										146887867										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-20T16:28:16Z			https://www.inaturalist.org/observations/146887867					alex_shure												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/146887867	146887867		alex_shure																																	2022-09-17T12:53:00-04:00	12:53:00-04:00						2022/09/17 12:53 PM																US	Rhode Island				Jamestown, RI, USA												41.4785895736	-71.3615662041	EPSG:4326	8																																		328226646				alex_shure		2023-01-19T13:29:30Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4022134839																										147268660										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-24T18:00:12Z			https://www.inaturalist.org/observations/147268660					alex_shure												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/147268660	147268660		alex_shure																																	2022-09-17T12:51:00-04:00	12:51:00-04:00						2022/09/17 12:51 PM																US	Rhode Island				Jamestown, RI, USA												41.4789399806	-71.3624702635	EPSG:4326	8																																		329346032				alex_shure		2023-01-24T15:48:43Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4022008848																										146821902										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-18T13:40:54Z			https://www.inaturalist.org/observations/146821902					alex_shure												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/146821902	146821902		alex_shure																																	2022-09-17T12:34:00-04:00	12:34:00-04:00						2022/09/17 12:34 PM																US	Rhode Island				Jamestown, RI, USA												41.4787546376	-71.3625659775	EPSG:4326	15																																		328018824				alex_shure		2023-01-18T12:53:07Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4018533266																										146612884										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-15T18:43:47Z			https://www.inaturalist.org/observations/146612884					alex_shure												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/146612884	146612884		alex_shure																																	2022-09-17T12:31:00-04:00	12:31:00-04:00						2022/09/17 12:31 PM																US	Rhode Island				Jamestown, RI, USA												41.4785656353	-71.3615872566	EPSG:4326	4																																		327368800				alex_shure		2023-01-15T15:05:59Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4018437442																										146758000										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-17T20:11:12Z			https://www.inaturalist.org/observations/146758000					alex_shure												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/146758000	146758000		alex_shure																																	2022-09-17T12:32:00-04:00	12:32:00-04:00						2022/09/17 12:32 PM																US	Rhode Island				Jamestown, RI, USA												41.4787943146	-71.3614552707	EPSG:4326	15																																		327813936				alex_shure		2023-01-17T13:10:44Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4014827290																										146161703										http://creativecommons.org/licenses/by/4.0/			2023-01-09T00:21:10Z			https://www.inaturalist.org/observations/146161703					KatieLMiller												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/146161703	146161703		KatieLMiller																																	2023-01-08T15:05:51-05:00	15:05:51-05:00						2023-01-08 15:05:51-05:00																US	South Carolina				Isle of Palms, Isle of Palms, SC, US												32.7751883333	-79.8110416667	EPSG:4326	4																																		325887310				KatieLMiller		2023-01-08T23:22:28Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011909692																										145221130										http://creativecommons.org/licenses/by/4.0/			2023-01-12T16:32:10Z			https://www.inaturalist.org/observations/145221130					ncb1221												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145221130	145221130		ncb1221																																	2022-12-27T12:50:53-06:00	12:50:53-06:00						2022-12-27 12:50:53																US	Louisiana				Grand Isle, LA, USA												29.2095305556	-90.02995	EPSG:4326																																			323136768				ncb1221		2022-12-27T23:25:15Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011882402																										145752366										http://creativecommons.org/licenses/by/4.0/			2023-01-03T18:07:04Z			https://www.inaturalist.org/observations/145752366					Max J. Ford												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145752366	145752366		Max J. Ford																																	2023-01-03T06:59:31-05:00	06:59:31-05:00						2023-01-03 06:59:31-05:00																US	North Carolina				North Atlantic Ocean, NC, US												34.645625	-77.0874721667	EPSG:4326	4																																		324635649				Max J. Ford		2023-01-03T13:47:42Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011706035																										145479227										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-31T05:05:02Z			https://www.inaturalist.org/observations/145479227					kaite_c												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145479227	145479227		kaite_c																																	2022-09-24T11:18:53-04:00	11:18:53-04:00						2022-09-24 11:18:53-04:00																US	Virginia				Texaco Town Rd, Melfa, VA, US												37.6791283333	-75.7184533333	EPSG:4326	11076																																		323871196				kaite_c		2022-12-31T04:19:44Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011653855																										145365321										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-30T01:55:47Z			https://www.inaturalist.org/observations/145365321					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145365321	145365321		Wayne Longbottom																																	2022-12-29T11:10:37-05:00	11:10:37-05:00						2022-12-29 11:10:37 AM EST																US	Delaware				Lewes, DE 19958, USA												38.7902694444	-75.1584277778	EPSG:4326																																			323540390				Wayne Longbottom		2022-12-29T18:27:49Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011606050																										145534931										http://creativecommons.org/licenses/by/4.0/			2023-01-01T17:16:55Z			https://www.inaturalist.org/observations/145534931					Max J. Ford												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145534931	145534931		Max J. Ford																																	2022-12-31T13:48:19-05:00	13:48:19-05:00						2022-12-31 13:48:19-05:00																US	North Carolina				North Atlantic Ocean, NC, US												34.642475	-77.095825	EPSG:4326	4																																		324027044				Max J. Ford		2022-12-31T22:35:02Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011595190																										145597754										http://creativecommons.org/licenses/by/4.0/			2023-01-01T19:35:53Z			https://www.inaturalist.org/observations/145597754					Max J. Ford												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145597754	145597754		Max J. Ford																																	2023-01-01T12:34:00-05:00	12:34:00-05:00						2023-01-01 12:34:00-05:00																US	North Carolina				North Atlantic Ocean, NC, US												34.6421083333	-77.0963833333	EPSG:4326	4																																		324195066				Max J. Ford		2023-01-01T19:04:31Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011551277																										145688995										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-03T01:26:39Z			https://www.inaturalist.org/observations/145688995					Birder20714												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145688995	145688995		Birder20714																						On a very large piece of plastic											2022-12-28T08:24:44-05:00	08:24:44-05:00						2022-12-28 08:24:44																US	Maryland				Worcester County, MD, USA												38.32349455	-75.09291519	EPSG:4326	4																																		324453872				Birder20714		2023-01-02T19:59:59Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011550948																										145442735										http://creativecommons.org/licenses/by/4.0/			2022-12-30T22:28:30Z			https://www.inaturalist.org/observations/145442735					Cecil Smith												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145442735	145442735		Cecil Smith																																	2022-12-20T11:25:00-05:00	11:25:00-05:00						2022/12/20 11:25 AM																US	Florida				Jupiter Island, FL 33455, USA												26.9768616667	-80.0818716667	EPSG:4326																																			323770685				Cecil Smith		2022-12-30T18:52:56Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4011495150																										145589687										http://creativecommons.org/licenses/by-nc/4.0/			2023-01-01T17:39:01Z			https://www.inaturalist.org/observations/145589687					The Leach												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/145589687	145589687		The Leach																																	2023-01-01T11:53:44-05:00	11:53:44-05:00						2023-01-01 11:53:44-05:00																US	Florida				North Atlantic Ocean, FL, US												29.8397283333	-81.263655	EPSG:4326	5																																		324176062				The Leach		2023-01-01T17:21:54Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4009932047																										145029160										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-26T19:05:42Z			https://www.inaturalist.org/observations/145029160					noelle												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 29508m at the request of the observer			https://www.inaturalist.org/observations/145029160	145029160		noelle																																	2022-12-24T16:13:06-06:00	16:13:06-06:00						2022-12-24 16:13:06																US	Texas				Texas, US												29.3329241353	-94.6610201854	EPSG:4326	29508																																		322586656				noelle		2022-12-25T06:55:25Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4006734995																										144539105										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-18T04:46:02Z			https://www.inaturalist.org/observations/144539105					bangert												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/144539105	144539105		bangert																																	2022-12-17T10:30:50-05:00	10:30:50-05:00						2022-12-17 10:30:50-05:00																US	North Carolina				Fort Fisher Blvd N, Kure Beach, NC, US												34.0033648582	-77.9031109438	EPSG:4326	5																																		321043485				bangert		2022-12-17T15:31:08Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4006705013																										144553570										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-20T21:39:00Z			https://www.inaturalist.org/observations/144553570					Wayne Longbottom												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/144553570	144553570		Wayne Longbottom																																	2022-12-17T09:59:03-05:00	09:59:03-05:00						2022-12-17 9:59:03 AM EST																US	Maryland				Ocean City, MD 21842, USA												38.3245777778	-75.0860694444	EPSG:4326																																			321088492				Wayne Longbottom		2022-12-17T19:49:11Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4006680382																										78069243										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-18T22:12:42Z			https://www.inaturalist.org/observations/78069243					Lauren												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/78069243	78069243		Lauren																																	2021-05-09T11:12:26-04:00	11:12:26-04:00						2021-05-09 11:12:26																US	North Carolina				Wrightsville Beach, NC, USA												34.21226185	-77.7900297	EPSG:4326	4																																		316764919				Leah		2022-11-28T03:43:30Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
4006665905																										144499433										http://creativecommons.org/licenses/by-nc/4.0/			2022-12-18T04:39:20Z			https://www.inaturalist.org/observations/144499433					sweiss243												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/144499433	144499433		sweiss243																																	2022-12-16T15:18:22-05:00	15:18:22-05:00						Fri Dec 16 2022 15:18:22 GMT -0500 (EST)																US	New Jersey				Island Beach State Park												39.782972	-74.094203	EPSG:4326	12																																		320919681				sweiss243		2022-12-16T22:18:21Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
