id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
8551759a-2117-43c1-8970-2f64f80de005,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-76.2372207642,37.2836112976,-1686268800000,-1686268800000,-1686268800000,1916,Astrangia poculata,Astrangia poculata,10.1,10.1,,{},f,f,4413,6,16.53,24.74,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=3;,,,80182.51891,,,,,3.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1916-07-26T12:00:00Z,,,,1916,7,26,,,,,,,,,,North Atlantic Ocean,,,United States,,,,,Chesapeake Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
8da9da82-27bc-4edd-85d6-9bee8cd6c2b8,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87246.58937,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
b2771c71-d511-4691-8e45-11ca2793ae8e,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87255.58946,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
a2de4e21-598c-4b79-8e19-e400dbd3ef7e,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87248.58939,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
ff745f0a-80aa-4d73-a731-cd28da6458e3,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-80.5749969482,31.8916702271,-944006400000,-944006400000,-944006400000,1940,Astrangia poculata,Astrangia poculata,15,15,,{},f,f,27868,15,22.46,35.53,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,78509.50299,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1940-02-02T12:00:00Z,,,,1940,2,2,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,Off NE Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
3c97f7af-5ecc-4ad4-9ee6-94f5be62b039,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-79.9800033569,33.4599990845,-177379200000,-177379200000,-177379200000,1964,Astrangia poculata,Astrangia poculata,27,27,,{ON_LAND},f,f,-62532,-16,,,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,79705.51426,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1964-05-19T12:00:00Z,,,,1964,5,19,,,,,,,,,,North Atlantic Ocean,,,United States,,South Carolina,,,Off Myrtle Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
be699358-737f-4c96-b75c-bc7a8dd714ee,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-70.9122161865,41.5430603027,-2982182400000,-2982182400000,-2982182400000,1875,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,1376,11,12.38,31.36,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=15;,,,24889.14658,,,,,15.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1875-07-02T12:00:00Z,,,,1875,,,,,,,,,,,,North Atlantic Ocean,,,United States,,Massachusetts,,,Vineyard Sound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
030977f5-0094-43c4-aba6-5299554a72c1,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-82.1330032349,26.7670001984,-2708812800000,-2708812800000,-2708812800000,1884,Astrangia poculata,Astrangia poculata,4,4,,{},f,f,2616,2,25.2,36.14,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=10;,,,7410.45935,,,H. Hemphill,,10.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1884-02-29T12:00:00Z,,,,1884,2,,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,"Charlotte Harbor, Punta Rassa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
226d1f0a-471c-4b5b-9d42-3259f71a6c3b,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-79.7750015259,31.1466693878,-175132800000,-175132800000,-175132800000,1964,Astrangia poculata,Astrangia poculata,254,254,,{},f,f,138038,226,25.85,36.15,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,79704.51425,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1964-06-14T12:00:00Z,,,,1964,6,14,,,,,,,,,,North Atlantic Ocean,,,United States,,Georgia,,,Off Brunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
9141f05b-482b-4f24-a2c7-ca0964054429,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-82.1330032349,26.7670001984,-2708812800000,-2708812800000,-2708812800000,1884,Astrangia poculata,Astrangia poculata,4,4,,{},f,f,2616,2,25.2,36.14,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=10;,,,7411.45946,,,H. Hemphill,,10.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1884-02-29T12:00:00Z,,,,1884,2,,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,"Charlotte Harbor, Punta Rassa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
6fea1168-139b-45ed-898d-d6f1df6042b4,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87330.59021,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
71bc63ba-697e-46c8-98a4-f9e58e8db405,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87253.58944,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
6082df9e-495e-4f4c-a783-ef507a26599b,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87337.59028,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
d65b5853-667f-4cab-9000-a0c1061334b7,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87279.58970,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
e75b1081-6a08-4892-88be-542a6f55aa39,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-80.1169967651,28.375,-267321600000,-267321600000,-267321600000,1961,Astrangia poculata,Astrangia poculata,48,48,,{},f,f,40860,47,25.78,36.16,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,80232.51940,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1961-07-13T12:00:00Z,,,,1961,7,13,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,Off Cape Canaveral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
81705a5e-f96e-4036-8f1b-801f9247ab64,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-70.6667022705,41.5167007446,-2729721600000,-2729721600000,-2729721600000,1883,Astrangia poculata,Astrangia poculata,,,,{NO_DEPTH},f,f,132,4,12.3,31.35,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=45;,,,6855.40698,,,,,45.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1883-07-02T12:00:00Z,,,,1883,,,,,,,,,,,,North Atlantic Ocean,,,United States,,Massachusetts,,,Woods Hole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
d96accf1-4e67-4d91-becf-d2824435af1a,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87326.59017,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
d4a2a26f-6f46-43ae-b7ca-a1ce5144b242,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-75.9700012207,37.0550003052,-1706659200000,-1706659200000,-1706659200000,1915,Astrangia poculata,Astrangia poculata,13.7,13.7,,{},f,f,3161,10,16.42,27.19,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=3;,,,80177.51885,,,,,3.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1915-12-03T12:00:00Z,,,,1915,12,3,,,,,,,,,,North Atlantic Ocean,,,United States,,,,,Chesapeake Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
96e41984-f02f-4a35-883f-5eb4cce3c286,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,,{},f,f,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87309.59000,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
